nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
West Indies,West Indies,Ireland,1.0051845697113888,0.996087552953823,1.0096494132827194,0.997170162163027
West Indies,West Indies,New Zealand,1.0122355646502728,0.996564252927212,1.0096494132827194,0.997170162163027
West Indies,West Indies,Pakistan,1.0199845820325288,1.03363909241741,1.0096494132827194,0.997170162163027
West Indies,West Indies,South Africa,1.005555612348552,0.9654084075960734,1.0096494132827194,0.997170162163027
West Indies,West Indies,Sri Lanka,1.0190882301417734,1.0431078292621643,1.0096494132827194,0.997170162163027
West Indies,West Indies,United Arab Emirates,1.0171274309530765,1.0323255685355877,1.0096494132827194,0.997170162163027
West Indies,West Indies,United States of America,1.0115123622723923,0.9729202984682978,1.0096494132827194,0.997170162163027
West Indies,West Indies,West Indies,1.0,1.0,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Australia,1.0021552263580962,1.034639780301727,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Bangladesh,1.014543253817292,1.075394572774185,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Ghana,1.0076642674410081,1.0107107820969239,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,India,1.018011114454982,1.0629875085884144,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Ireland,0.9984386768167155,0.9680751843279922,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Namibia,1.0069879102791819,1.0154483429079024,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Pakistan,1.007649843984741,1.0735061613354462,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Scotland,1.0005135388823048,0.990430067107901,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,South Africa,1.008188897936892,1.0053369707335742,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Sri Lanka,1.0121485387030995,1.0730416630740214,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,United Arab Emirates,1.0131799697838493,1.0720627437654058,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,West Indies,1.010053317090042,0.9921926175706761,1.0096494132827194,0.997170162163027
Zimbabwe,Zimbabwe,Zimbabwe,1.0,1.0,1.0096494132827194,0.997170162163027
