balls_faced_host,run_factor_smooth,wkt_factor_smooth
987,1.010750516,0.963838048
988,1.010750516,0.963838048
989,1.010750516,0.963838048
990,1.010750516,0.963838048
991,1.010750516,0.963838048
992,1.010750516,0.963838048
993,1.010750516,0.963838048
994,1.010750516,0.963838048
995,1.010750516,0.963838048
996,1.010750516,0.963838048
997,1.010750516,0.963838048
998,1.010750516,0.963838048
999,1.010750516,0.963838048
1000,1.010750516,0.963838048
1001,1.010750516,0.963838048
1002,1.010750516,0.963838048
1003,1.010750516,0.963838048
1004,1.010750516,0.963838048
1005,1.010750516,0.963838048
1006,1.010750516,0.963838048
1007,1.010750516,0.963838048
1008,1.010750516,0.963838048
1009,1.010750516,0.963838048
1010,1.010750516,0.963838048
1011,1.010750516,0.963838048
1012,1.010750516,0.963838048
1013,1.010750516,0.963838048
1014,1.010750516,0.963838048
1015,1.010750516,0.963838048
1016,1.010750516,0.963838048
1017,1.010750516,0.963838048
1018,1.010750516,0.963838048
1019,1.010750516,0.963838048
1020,1.010750516,0.963838048
1021,1.010750516,0.963838048
1022,1.010750516,0.963838048
1023,1.010750516,0.963838048
1024,1.010750516,0.963838048
1025,1.010750516,0.963838048
1026,1.010750516,0.963838048
1027,1.010750516,0.963838048
1028,1.010750516,0.963838048
1029,1.010750516,0.963838048
1030,1.010750516,0.963838048
1031,1.010750516,0.963838048
1032,1.010750516,0.963838048
1033,1.010750516,0.963838048
1034,1.010750516,0.963838048
1035,1.010750516,0.963838048
1036,1.010750516,0.963838048
1037,1.010750516,0.963838048
1038,1.010750516,0.963838048
1039,1.010750516,0.963838048
1040,1.010750516,0.963838048
1041,1.010750516,0.963838048
1042,1.010750516,0.963838048
1043,1.010750516,0.963838048
1044,1.010750516,0.963838048
1045,1.010750516,0.963838048
1046,1.010750516,0.963838048
1047,1.010750516,0.963838048
1048,1.010750516,0.963838048
1049,1.010750516,0.963838048
1050,1.010750516,0.963838048
1051,1.010750516,0.963838048
1052,1.010750516,0.963838048
1053,1.010750516,0.963838048
1054,1.010750516,0.963838048
1055,1.010750516,0.963838048
1056,1.010750516,0.963838048
1057,1.010750516,0.963838048
1058,1.010750516,0.963838048
1059,1.010750516,0.963838048
1060,1.010750516,0.963838048
1061,1.010750516,0.963838048
1062,1.010750516,0.963838048
1063,1.010750516,0.963838048
1064,1.010750516,0.963838048
1065,1.010750516,0.963838048
1066,1.010750516,0.963838048
1067,1.010750516,0.963838048
1068,1.010750516,0.963838048
1069,1.010750516,0.963838048
1070,1.010750516,0.963838048
1071,1.010750516,0.963838048
1072,1.010750516,0.963838048
1073,1.010750516,0.963838048
1074,1.010750516,0.963838048
1075,1.010750516,0.963838048
1076,1.010750516,0.963838048
1077,1.010750516,0.963838048
1078,1.010750516,0.963838048
1079,1.010750516,0.963838048
1080,1.010750516,0.963838048
1081,1.010750516,0.963838048
1082,1.010750516,0.963838048
1083,1.010750516,0.963838048
1084,1.010750516,0.963838048
1085,1.010750516,0.963838048
1086,1.010750516,0.963838048
1087,1.010750516,0.963838048
1088,1.010750516,0.963838048
1089,1.010750516,0.963838048
1090,1.010750516,0.963838048
1091,1.010750516,0.963838048
1092,1.010750516,0.963838048
1093,1.010750516,0.963838048
1094,1.010750516,0.963838048
1095,1.010750516,0.963838048
1096,1.010750516,0.963838048
1097,1.010750516,0.963838048
1098,1.010750516,0.963838048
1099,1.010750516,0.963838048
1100,1.010750516,0.963838048
1101,1.010750516,0.963838048
1102,1.010750516,0.963838048
1103,1.010750516,0.963838048
1104,1.010750516,0.963838048
1105,1.010750516,0.963838048
1106,1.010750516,0.963838048
1107,1.010750516,0.963838048
1108,1.010750516,0.963838048
1109,1.010750516,0.963838048
1110,1.010750516,0.963838048
1111,1.010750516,0.963838048
1112,1.010750516,0.963838048
1113,1.010750516,0.963838048
1114,1.010750516,0.963838048
1115,1.010750516,0.963838048
1116,1.010750516,0.963838048
1117,1.010750516,0.963838048
1118,1.010750516,0.963838048
1119,1.010750516,0.963838048
1120,1.010750516,0.963838048
1121,1.010750516,0.963838048
1122,1.010750516,0.963838048
1123,1.010750516,0.963838048
1124,1.010750516,0.963838048
1125,1.010750516,0.963838048
1126,1.010750516,0.963838048
1127,1.010750516,0.963838048
1128,1.010750516,0.963838048
1129,1.010750516,0.963838048
1130,1.010750516,0.963838048
1131,1.010750516,0.963838048
1132,1.010750516,0.963838048
1133,1.010750516,0.963838048
1134,1.010750516,0.963838048
1135,1.010750516,0.963838048
1136,1.010750516,0.963838048
1137,1.010750516,0.963838048
1138,1.010750516,0.963838048
1139,1.010750516,0.963838048
1140,1.010750516,0.963838048
1141,1.010750516,0.963838048
1142,1.010750516,0.963838048
1143,1.010750516,0.963838048
1144,1.010750516,0.963838048
1145,1.010750516,0.963838048
1146,1.010750516,0.963838048
1147,1.010750516,0.963838048
1148,1.010750516,0.963838048
1149,1.010750516,0.963838048
1150,1.010750516,0.963838048
1151,1.010750516,0.963838048
1152,1.010750516,0.963838048
1153,1.010750516,0.963838048
1154,1.010750516,0.963838048
1155,1.010750516,0.963838048
1156,1.010750516,0.963838048
1157,1.010750516,0.963838048
1158,1.010750516,0.963838048
1159,1.010750516,0.963838048
1160,1.010750516,0.963838048
1161,1.010750516,0.963838048
1162,1.010750516,0.963838048
1163,1.010750516,0.963838048
1164,1.010750516,0.963838048
1165,1.010750516,0.963838048
1166,1.010750516,0.963838048
1167,1.010750516,0.963838048
1168,1.010750516,0.963838048
1169,1.010750516,0.963838048
1170,1.010750516,0.963838048
1171,1.010750516,0.963838048
1172,1.010750516,0.963838048
1173,1.010750516,0.963838048
1174,1.010750516,0.963838048
1175,1.010750516,0.963838048
1176,1.010750516,0.963838048
1177,1.010750516,0.963838048
1178,1.010750516,0.963838048
1179,1.010750516,0.963838048
1180,1.010750516,0.963838048
1181,1.010750516,0.963838048
1182,1.010750516,0.963838048
1183,1.010750516,0.963838048
1184,1.010750516,0.963838048
1185,1.010750516,0.963838048
1186,1.010750516,0.963838048
1187,1.010750516,0.963838048
1188,1.010750516,0.963838048
1189,1.010750516,0.963838048
1190,1.010750516,0.963838048
1191,1.010750516,0.963838048
1192,1.010750516,0.963838048
1193,1.010750516,0.963838048
1194,1.010750516,0.963838048
1195,1.010750516,0.963838048
1196,1.010750516,0.963838048
1197,1.010750516,0.963838048
1198,1.010750516,0.963838048
1199,1.010750516,0.963838048
1200,1.010750516,0.963838048
1201,1.010750516,0.963838048
1202,1.010750516,0.963838048
1203,1.010750516,0.963838048
1204,1.010750516,0.963838048
1205,1.010750516,0.963838048
1206,1.010750516,0.963838048
1207,1.010750516,0.963838048
1208,1.010750516,0.963838048
1209,1.010750516,0.963838048
1210,1.010750516,0.963838048
1211,1.010750516,0.963838048
1212,1.010750516,0.963838048
1213,1.010750516,0.963838048
1214,1.010750516,0.963838048
1215,1.010750516,0.963838048
1216,1.010750516,0.963838048
1217,1.010750516,0.963838048
1218,1.010750516,0.963838048
1219,1.010750516,0.963838048
1220,1.010750516,0.963838048
1221,1.010750516,0.963838048
1222,1.010750516,0.963838048
1223,1.010750516,0.963838048
1224,1.010750516,0.963838048
1225,1.010750516,0.963838048
1226,1.010750516,0.963838048
1227,1.010750516,0.963838048
1228,1.010750516,0.963838048
1229,1.010750516,0.963838048
1230,1.010750516,0.963838048
1231,1.010750516,0.963838048
1232,1.010750516,0.963838048
1233,1.010750516,0.963838048
1234,1.010750516,0.963838048
1235,1.010750516,0.963838048
1236,1.010750516,0.963838048
1237,1.010750516,0.963838048
1238,1.010750516,0.963838048
1239,1.010750516,0.963838048
1240,1.010750516,0.963838048
1241,1.010750516,0.963838048
1242,1.010750516,0.963838048
1243,1.010750516,0.963838048
1244,1.010750516,0.963838048
1245,1.010750516,0.963838048
1246,1.010750516,0.963838048
1247,1.010750516,0.963838048
1248,1.010750516,0.963838048
1249,1.010750516,0.963838048
1250,1.010750516,0.963838048
1251,1.010750516,0.963838048
1252,1.010750516,0.963838048
1253,1.010750516,0.963838048
1254,1.010750516,0.963838048
1255,1.010750516,0.963838048
1256,1.010750516,0.963838048
1257,1.010750516,0.963838048
1258,1.010750516,0.963838048
1259,1.010750516,0.963838048
1260,1.010750516,0.963838048
1261,1.010750516,0.963838048
1262,1.010750516,0.963838048
1263,1.010750516,0.963838048
1264,1.010750516,0.963838048
1265,1.010750516,0.963838048
1266,1.010750516,0.963838048
1267,1.010750516,0.963838048
1268,1.010750516,0.963838048
1269,1.010750516,0.963838048
1270,1.010750516,0.963838048
1271,1.010750516,0.963838048
1272,1.010750516,0.963838048
1273,1.010750516,0.963838048
1274,1.010750516,0.963838048
1275,1.010750516,0.963838048
1276,1.010750516,0.963838048
1277,1.010750516,0.963838048
1278,1.010750516,0.963838048
1279,1.010750516,0.963838048
1280,1.010750516,0.963838048
1281,1.010750516,0.963838048
1282,1.010750516,0.963838048
1283,1.010750516,0.963838048
1284,1.010750516,0.963838048
1285,1.010750516,0.963838048
1286,1.010750516,0.963838048
1287,1.010750516,0.963838048
1288,1.010750516,0.963838048
1289,1.010750516,0.963838048
1290,1.010750516,0.963838048
1291,1.010750516,0.963838048
1292,1.010750516,0.963838048
1293,1.010750516,0.963838048
1294,1.010750516,0.963838048
1295,1.010750516,0.963838048
1296,1.010750516,0.963838048
1297,1.010750516,0.963838048
1298,1.010750516,0.963838048
1299,1.010750516,0.963838048
1300,1.010750516,0.963838048
1301,1.010750516,0.963838048
1302,1.010750516,0.963838048
1303,1.010750516,0.963838048
1304,1.010750516,0.963838048
1305,1.010750516,0.963838048
1306,1.010750516,0.963838048
1307,1.010750516,0.963838048
1308,1.010750516,0.963838048
1309,1.010750516,0.963838048
1310,1.010750516,0.963838048
1311,1.010750516,0.963838048
1312,1.010750516,0.963838048
1313,1.010750516,0.963838048
1314,1.010750516,0.963838048
1315,1.010750516,0.963838048
1316,1.010750516,0.963838048
1317,1.010750516,0.963838048
1318,1.010750516,0.963838048
1319,1.010750516,0.963838048
1320,1.010750516,0.963838048
1321,1.010750516,0.963838048
1322,1.010750516,0.963838048
1323,1.010750516,0.963838048
1324,1.010750516,0.963838048
1325,1.010750516,0.963838048
1326,1.010750516,0.963838048
1327,1.010750516,0.963838048
1328,1.010750516,0.963838048
1329,1.010750516,0.963838048
1330,1.010750516,0.963838048
1331,1.010750516,0.963838048
1332,1.010750516,0.963838048
1333,1.010750516,0.963838048
1334,1.010750516,0.963838048
1335,1.010750516,0.963838048
1336,1.010750516,0.963838048
1337,1.010750516,0.963838048
1338,1.010750516,0.963838048
1339,1.010750516,0.963838048
1340,1.010750516,0.963838048
1341,1.010750516,0.963838048
1342,1.010750516,0.963838048
1343,1.010750516,0.963838048
1344,1.010750516,0.963838048
1345,1.010750516,0.963838048
1346,1.010750516,0.963838048
1347,1.010750516,0.963838048
1348,1.010750516,0.963838048
1349,1.010750516,0.963838048
1350,1.010750516,0.963838048
1351,1.010750516,0.963838048
1352,1.010750516,0.963838048
1353,1.010750516,0.963838048
1354,1.010750516,0.963838048
1355,1.010750516,0.963838048
1356,1.010750516,0.963838048
1357,1.010750516,0.963838048
1358,1.010750516,0.963838048
1359,1.010750516,0.963838048
1360,1.010750516,0.963838048
1361,1.010750516,0.963838048
1362,1.010750516,0.963838048
1363,1.010750516,0.963838048
1364,1.010750516,0.963838048
1365,1.010750516,0.963838048
1366,1.010750516,0.963838048
1367,1.010750516,0.963838048
1368,1.010750516,0.963838048
1369,1.010750516,0.963838048
1370,1.010750516,0.963838048
1371,1.010750516,0.963838048
1372,1.010750516,0.963838048
1373,1.010750516,0.963838048
1374,1.010750516,0.963838048
1375,1.010750516,0.963838048
1376,1.010750516,0.963838048
1377,1.010750516,0.963838048
1378,1.010750516,0.963838048
1379,1.010750516,0.963838048
1380,1.010750516,0.963838048
1381,1.010750516,0.963838048
1382,1.010750516,0.963838048
1383,1.010750516,0.963838048
1384,1.010750516,0.963838048
1385,1.010750516,0.963838048
1386,1.010750516,0.963838048
1387,1.010750516,0.963838048
1388,1.010750516,0.963838048
1389,1.010750516,0.963838048
1390,1.010750516,0.963838048
1391,1.010750516,0.963838048
1392,1.010750516,0.963838048
1393,1.010750516,0.963838048
1394,1.010750516,0.963838048
1395,1.010750516,0.963838048
1396,1.010750516,0.963838048
1397,1.010750516,0.963838048
1398,1.010750516,0.963838048
1399,1.010750516,0.963838048
1400,1.010750516,0.963838048
1401,1.010750516,0.963838048
1402,1.010750516,0.963838048
1403,1.010750516,0.963838048
1404,1.010750516,0.963838048
1405,1.010750516,0.963838048
1406,1.010750516,0.963838048
1407,1.010750516,0.963838048
1408,1.010750516,0.963838048
1409,1.010750516,0.963838048
1410,1.010750516,0.963838048
1411,1.010750516,0.963838048
1412,1.010750516,0.963838048
1413,1.010750516,0.963838048
1414,1.010750516,0.963838048
1415,1.010750516,0.963838048
1416,1.010750516,0.963838048
1417,1.010750516,0.963838048
1418,1.010750516,0.963838048
1419,1.010750516,0.963838048
1420,1.010750516,0.963838048
1421,1.010750516,0.963838048
1422,1.010750516,0.963838048
1423,1.010750516,0.963838048
1424,1.010750516,0.963838048
1425,1.010750516,0.963838048
1426,1.010750516,0.963838048
1427,1.010750516,0.963838048
1428,1.010750516,0.963838048
1429,1.010750516,0.963838048
1430,1.010750516,0.963838048
1431,1.010750516,0.963838048
1432,1.010750516,0.963838048
1433,1.010750516,0.963838048
1434,1.010750516,0.963838048
1435,1.010750516,0.963838048
1436,1.010750516,0.963838048
1437,1.010750516,0.963838048
1438,1.010750516,0.963838048
1439,1.010750516,0.963838048
1440,1.010750516,0.963838048
1441,1.010750516,0.963838048
1442,1.010750516,0.963838048
1443,1.010750516,0.963838048
1444,1.010750516,0.963838048
1445,1.010750516,0.963838048
1446,1.010750516,0.963838048
1447,1.010750516,0.963838048
1448,1.010750516,0.963838048
1449,1.010750516,0.963838048
1450,1.010750516,0.963838048
1451,1.010750516,0.963838048
1452,1.010750516,0.963838048
1453,1.010750516,0.963838048
1454,1.010750516,0.963838048
1455,1.010750516,0.963838048
1456,1.010750516,0.963838048
1457,1.010750516,0.963838048
1458,1.010750516,0.963838048
1459,1.010750516,0.963838048
1460,1.010750516,0.963838048
1461,1.010750516,0.963838048
1462,1.010750516,0.963838048
1463,1.010750516,0.963838048
1464,1.010750516,0.963838048
1465,1.010750516,0.963838048
1466,1.010750516,0.963838048
1467,1.010750516,0.963838048
1468,1.010750516,0.963838048
1469,1.010750516,0.963838048
1470,1.010750516,0.963838048
1471,1.010750516,0.963838048
1472,1.010750516,0.963838048
1473,1.010750516,0.963838048
1474,1.010750516,0.963838048
1475,1.010750516,0.963838048
1476,1.010750516,0.963838048
1477,1.010750516,0.963838048
1478,1.010750516,0.963838048
1479,1.010750516,0.963838048
1480,1.010750516,0.963838048
1481,1.010750516,0.963838048
1482,1.010750516,0.963838048
1483,1.010750516,0.963838048
1484,1.010750516,0.963838048
1485,1.010750516,0.963838048
1486,1.010750516,0.963838048
1487,1.010750516,0.963838048
1488,1.010750516,0.963838048
1489,1.010750516,0.963838048
1490,1.010750516,0.963838048
1491,1.010750516,0.963838048
1492,1.010750516,0.963838048
1493,1.010750516,0.963838048
1494,1.010750516,0.963838048
1495,1.010750516,0.963838048
1496,1.010750516,0.963838048
1497,1.010750516,0.963838048
1498,1.010750516,0.963838048
1499,1.010750516,0.963838048
1500,1.010750516,0.963838048
1501,1.010750516,0.963838048
1502,1.010750516,0.963838048
1503,1.010750516,0.963838048
1504,1.010750516,0.963838048
1505,1.010750516,0.963838048
1506,1.010750516,0.963838048
1507,1.010750516,0.963838048
1508,1.010750516,0.963838048
1509,1.010750516,0.963838048
1510,1.010750516,0.963838048
1511,1.010750516,0.963838048
1512,1.010750516,0.963838048
1513,1.010750516,0.963838048
1514,1.010750516,0.963838048
1515,1.010750516,0.963838048
1516,1.010750516,0.963838048
1517,1.010750516,0.963838048
1518,1.010750516,0.963838048
1519,1.010750516,0.963838048
1520,1.010750516,0.963838048
1521,1.010750516,0.963838048
1522,1.010750516,0.963838048
1523,1.010750516,0.963838048
1524,1.010750516,0.963838048
1525,1.010750516,0.963838048
1526,1.010750516,0.963838048
1527,1.010750516,0.963838048
1528,1.010750516,0.963838048
1529,1.010750516,0.963838048
1530,1.010750516,0.963838048
1531,1.010750516,0.963838048
1532,1.010750516,0.963838048
1533,1.010750516,0.963838048
1534,1.010750516,0.963838048
1535,1.010750516,0.963838048
1536,1.010750516,0.963838048
1537,1.010750516,0.963838048
1538,1.010750516,0.963838048
1539,1.010750516,0.963838048
1540,1.010750516,0.963838048
1541,1.010750516,0.963838048
1542,1.010750516,0.963838048
1543,1.010750516,0.963838048
1544,1.010750516,0.963838048
1545,1.010750516,0.963838048
1546,1.010750516,0.963838048
1547,1.010750516,0.963838048
1548,1.010750516,0.963838048
1549,1.010750516,0.963838048
1550,1.010750516,0.963838048
1551,1.010750516,0.963838048
1552,1.010750516,0.963838048
1553,1.010750516,0.963838048
1554,1.010750516,0.963838048
1555,1.010750516,0.963838048
1556,1.010750516,0.963838048
1557,1.010750516,0.963838048
1558,1.010750516,0.963838048
1559,1.010750516,0.963838048
1560,1.010750516,0.963838048
1561,1.010750516,0.963838048
1562,1.010750516,0.963838048
1563,1.010750516,0.963838048
1564,1.010750516,0.963838048
1565,1.010750516,0.963838048
1566,1.010750516,0.963838048
1567,1.010750516,0.963838048
1568,1.010750516,0.963838048
1569,1.010750516,0.963838048
1570,1.010750516,0.963838048
1571,1.010750516,0.963838048
1572,1.010750516,0.963838048
1573,1.010750516,0.963838048
1574,1.010750516,0.963838048
1575,1.010750516,0.963838048
1576,1.010750516,0.963838048
1577,1.010750516,0.963838048
1578,1.010750516,0.963838048
1579,1.010750516,0.963838048
1580,1.010750516,0.963838048
1581,1.010750516,0.963838048
1582,1.010750516,0.963838048
1583,1.010750516,0.963838048
1584,1.010750516,0.963838048
1585,1.010750516,0.963838048
1586,1.010750516,0.963838048
1587,1.010750516,0.963838048
1588,1.010750516,0.963838048
1589,1.010750516,0.963838048
1590,1.010750516,0.963838048
1591,1.010750516,0.963838048
